fecha_hora,apertura,maximo,minimo,cierre,volumen,gap_apertura
2026-08-18T04:00:00+00:00,99.63,99.667,99.624,99.654,0,
2026-08-18T05:00:00+00:00,99.654,99.674,99.631,99.642,0,0.0
2026-08-18T06:00:00+00:00,99.642,99.693,99.627,99.66,0,0.0
2026-08-18T07:00:00+00:00,99.658,99.681,99.614,99.643,0,-0.002
2026-08-18T08:00:00+00:00,99.644,99.681,99.615,99.627,0,0.001
2026-08-18T09:00:00+00:00,99.628,99.654,99.598,99.603,0,0.001
2026-08-18T10:00:00+00:00,99.605,99.654,99.603,99.642,0,0.002
2026-08-18T11:00:00+00:00,99.643,99.673,99.639,99.641,0,0.001
2026-08-18T12:00:00+00:00,99.641,99.673,99.613,99.64,0,0.0
2026-08-18T13:00:00+00:00,99.64,99.665,99.56,99.594,0,0.0
2026-08-18T14:00:00+00:00,99.594,99.602,99.532,99.599,0,0.0
2026-08-18T15:00:00+00:00,99.599,99.642,99.556,99.617,0,0.0
2026-08-18T16:00:00+00:00,99.618,99.631,99.572,99.62,0,0.001
2026-08-18T17:00:00+00:00,99.62,99.665,99.615,99.648,0,0.0
2026-08-18T18:00:00+00:00,99.649,99.67,99.634,99.657,0,0.001
2026-08-18T19:00:00+00:00,99.657,99.667,99.613,99.662,0,0.0
2026-08-18T20:00:00+00:00,99.662,99.685,99.648,99.652,0,0.0
2026-08-18T21:00:00+00:00,99.652,99.656,99.632,99.647,0,0.0
2026-08-18T22:00:00+00:00,99.647,99.653,99.643,99.644,0,0.0
2026-08-18T23:00:00+00:00,99.665,99.668,99.643,99.643,0,0.021
2026-08-19T00:00:00+00:00,99.642,99.659,99.592,99.652,0,-0.001
2026-08-19T01:00:00+00:00,99.653,99.692,99.626,99.63,0,0.001
2026-08-19T02:00:00+00:00,99.631,99.637,99.533,99.573,0,0.001
2026-08-19T03:00:00+00:00,99.572,99.593,99.556,99.588,0,-0.001
2026-08-19T04:00:00+00:00,99.592,99.593,99.544,99.552,0,0.004
2026-08-19T05:00:00+00:00,99.551,99.561,99.524,99.532,0,-0.001
2026-08-19T06:00:00+00:00,99.531,99.538,99.448,99.484,0,-0.001
2026-08-19T07:00:00+00:00,99.485,99.508,99.456,99.464,0,0.001
2026-08-19T08:00:00+00:00,99.465,99.473,99.396,99.458,0,0.001
2026-08-19T09:00:00+00:00,99.458,99.472,99.383,99.395,0,0.0
2026-08-19T10:00:00+00:00,99.394,99.403,99.351,99.395,0,-0.001
2026-08-19T11:00:00+00:00,99.396,99.455,99.38,99.425,0,0.001
2026-08-19T12:00:00+00:00,99.425,99.43,99.081,99.141,0,0.0
2026-08-19T13:00:00+00:00,99.14,99.143,98.924,98.947,0,-0.001
2026-08-19T14:00:00+00:00,98.947,98.971,98.77,98.905,0,0.0
2026-08-19T15:00:00+00:00,98.907,98.968,98.874,98.913,0,0.002
2026-08-19T16:00:00+00:00,98.912,98.914,98.837,98.869,0,-0.001
2026-08-19T17:00:00+00:00,98.869,98.971,98.835,98.965,0,0.0
2026-08-19T18:00:00+00:00,98.965,98.969,98.817,98.833,0,0.0
2026-08-19T19:00:00+00:00,98.832,98.863,98.781,98.797,0,-0.001
2026-08-19T20:00:00+00:00,98.797,98.82,98.784,98.797,0,0.0
2026-08-19T21:00:00+00:00,98.796,98.803,98.784,98.797,0,-0.001
2026-08-19T22:00:00+00:00,98.797,98.797,98.767,98.768,0,0.0
2026-08-19T23:00:00+00:00,98.835,98.84,98.829,98.831,0,0.067
2026-08-20T00:00:00+00:00,98.831,98.861,98.782,98.846,0,0.0
